,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,realistic_blue,blue_excel_early,blue_excel_late,blue_excel_general,TFearly,TFlate,ChampFam,participant_id
34,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,4,0.63,0.46,0.47,,,5,28
35,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,4,0.63,0.46,0.47,TRUE,FALSE,5,28
36,77,Nasus,0.009091252,93,Rek'Sai,0.018763837,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,4,,,,,,5,28
37,77,Nasus,0.009091252,93,Rek'Sai,0.018763837,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,4,0.16,0.88,0.57,,,5,28
38,77,Nasus,0.009091252,93,Rek'Sai,0.018763837,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,4,0.16,0.88,0.57,FALSE,TRUE,5,28
39,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,4,,,,,,5,28
40,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,4,0.71,0.53,0.48,,,5,28
41,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,4,0.71,0.53,0.48,TRUE,FALSE,5,28
42,133,Vladimir,0.009201005,101,Sett,0.01008676,53,Katarina,0.019135599,65,Lucian,0.040703463,29,Fiora,0.001985298,3,,,,,,5,28
43,133,Vladimir,0.009201005,101,Sett,0.01008676,53,Katarina,0.019135599,65,Lucian,0.040703463,29,Fiora,0.001985298,3,0.63,0.41,0.49,,,5,28
44,133,Vladimir,0.009201005,101,Sett,0.01008676,53,Katarina,0.019135599,65,Lucian,0.040703463,29,Fiora,0.001985298,3,0.63,0.41,0.49,TRUE,FALSE,5,28
45,39,Illaoi,0.005454212,124,Twitch,0.00224321,145,Ziggs,0.00431778,128,Vayne,0.038461798,78,Nautilus,0.040703463,4,,,,,,5,28
46,39,Illaoi,0.005454212,124,Twitch,0.00224321,145,Ziggs,0.00431778,128,Vayne,0.038461798,78,Nautilus,0.040703463,4,0.2,0.88,0.53,,,5,28
47,39,Illaoi,0.005454212,124,Twitch,0.00224321,145,Ziggs,0.00431778,128,Vayne,0.038461798,78,Nautilus,0.040703463,4,0.2,0.88,0.53,FALSE,TRUE,5,28
48,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,4,,,,,,5,28
49,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,4,0.33,0.79,0.53,,,5,28
50,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,4,0.33,0.79,0.53,FALSE,TRUE,5,28
51,20,Darius,0.027266392,25,Elise,0.034180743,30,Fizz,0.014878033,65,Lucian,0.040703463,12,Blitzcrank,0.033702773,4,,,,,,5,28
52,20,Darius,0.027266392,25,Elise,0.034180743,30,Fizz,0.014878033,65,Lucian,0.040703463,12,Blitzcrank,0.033702773,4,0.68,0.26,0.43,,,5,28
53,20,Darius,0.027266392,25,Elise,0.034180743,30,Fizz,0.014878033,65,Lucian,0.040703463,12,Blitzcrank,0.033702773,4,0.68,0.26,0.43,TRUE,FALSE,5,28
54,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,,,,,,5,28
55,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,0.21,0.83,0.63,,,5,28
56,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,0.21,0.83,0.63,FALSE,TRUE,5,28
57,18,Cho'Gath,0.003790753,62,Lee Sin,0.101489841,1,Ahri,0.014699675,73,Miss Fortune,0.060379907,75,Morgana,0.027595894,4,,,,,,5,28
58,18,Cho'Gath,0.003790753,62,Lee Sin,0.101489841,1,Ahri,0.014699675,73,Miss Fortune,0.060379907,75,Morgana,0.027595894,4,0.63,0.52,0.49,,,5,28
59,18,Cho'Gath,0.003790753,62,Lee Sin,0.101489841,1,Ahri,0.014699675,73,Miss Fortune,0.060379907,75,Morgana,0.027595894,4,0.63,0.52,0.49,TRUE,FALSE,5,28
0,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,4,,,,,,3,29
1,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,4,0.76,0.13,0.48,,,3,29
2,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,4,0.76,0.13,0.48,TRUE,FALSE,3,29
3,20,Darius,0.027266392,22,Dr. Mundo,0.003368396,61,LeBlanc,0.016802183,128,Vayne,0.038461798,53,Katarina,0.002506171,1,,,,,,4,29
4,20,Darius,0.027266392,22,Dr. Mundo,0.003368396,61,LeBlanc,0.016802183,128,Vayne,0.038461798,53,Katarina,0.002506171,1,0.96,0.2,0.2,,,4,29
5,20,Darius,0.027266392,22,Dr. Mundo,0.003368396,61,LeBlanc,0.016802183,128,Vayne,0.038461798,53,Katarina,0.002506171,1,0.96,0.2,0.2,FALSE,TRUE,4,29
6,40,Irelia,0.010590833,112,Sylas,0.005757669,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,,,,,,5,29
7,40,Irelia,0.010590833,112,Sylas,0.005757669,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,0.78,0.49,0.48,,,5,29
8,40,Irelia,0.010590833,112,Sylas,0.005757669,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,0.78,0.49,0.48,TRUE,TRUE,5,29
9,29,Fiora,0.016196719,102,Shaco,0.020697434,98,Ryze,0.005961474,15,Caitlyn,0.057982788,42,Janna,0.022342847,4,,,,,,5,29
10,29,Fiora,0.016196719,102,Shaco,0.020697434,98,Ryze,0.005961474,15,Caitlyn,0.057982788,42,Janna,0.022342847,4,1,0.72,0.72,,,5,29
11,29,Fiora,0.016196719,102,Shaco,0.020697434,98,Ryze,0.005961474,15,Caitlyn,0.057982788,42,Janna,0.022342847,4,1,0.72,0.72,TRUE,TRUE,5,29
12,112,Sylas,0.006320927,57,Kha'Zix,0.024266763,133,Vladimir,0.012878283,46,Jhin,0.03707166,117,Taric,0.010031006,3,,,,,,5,29
13,112,Sylas,0.006320927,57,Kha'Zix,0.024266763,133,Vladimir,0.012878283,46,Jhin,0.03707166,117,Taric,0.010031006,3,0.43,0.47,0.4,,,5,29
14,112,Sylas,0.006320927,57,Kha'Zix,0.024266763,133,Vladimir,0.012878283,46,Jhin,0.03707166,117,Taric,0.010031006,3,0.43,0.47,0.4,FALSE,TRUE,5,29
15,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,4,,,,,,5,29
16,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,4,0.31,0.32,0.22,,,5,29
17,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,4,0.31,0.32,0.22,FALSE,FALSE,5,29
18,101,Sett,0.025955061,25,Elise,0.034180743,113,Syndra,0.013461421,8,Ashe,0.020886212,14,Braum,0.013169314,4,,,,,,5,29
19,101,Sett,0.025955061,25,Elise,0.034180743,113,Syndra,0.013461421,8,Ashe,0.020886212,14,Braum,0.013169314,4,0.89,0.82,0.9,,,5,29
20,101,Sett,0.025955061,25,Elise,0.034180743,113,Syndra,0.013461421,8,Ashe,0.020886212,14,Braum,0.013169314,4,0.89,0.82,0.9,TRUE,TRUE,5,29
21,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,,,,,,5,29
22,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,1,0.47,0.63,,,5,29
23,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,1,0.47,0.63,TRUE,FALSE,5,29
24,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,4,,,,,,5,29
25,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,4,0.27,0.52,0.53,,,5,29
26,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,4,0.27,0.52,0.53,FALSE,FALSE,5,29
27,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,4,,,,,,5,29
28,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,4,0.98,0.99,0.98,,,5,29
29,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,4,0.98,0.99,0.98,TRUE,TRUE,5,29
30,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,,,,,,5,29
31,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,1,0.25,0.48,,,5,29
32,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,1,0.25,0.48,TRUE,FALSE,5,29
33,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,,,,,,5,29
34,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,0.59,0.26,0.37,,,5,29
35,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,0.59,0.26,0.37,TRUE,FALSE,5,29
36,97,Rumble,0.001774534,4,Amumu,0.013930991,52,Kassadin,0.014997136,145,Ziggs,0.001129488,42,Janna,0.022342847,4,,,,,,5,29
37,97,Rumble,0.001774534,4,Amumu,0.013930991,52,Kassadin,0.014997136,145,Ziggs,0.001129488,42,Janna,0.022342847,4,0.02,0.19,0,,,5,29
38,97,Rumble,0.001774534,4,Amumu,0.013930991,52,Kassadin,0.014997136,145,Ziggs,0.001129488,42,Janna,0.022342847,4,0.02,0.19,0,FALSE,FALSE,5,29
39,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,4,,,,,,5,29
40,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,4,0.42,1,0.57,,,5,29
41,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,4,0.42,1,0.57,FALSE,TRUE,5,29
42,85,Ornn,0.019384113,25,Elise,0.034180743,81,Nocturne,0.001942832,65,Lucian,0.040703463,11,Bard,0.019011544,4,,,,,,5,29
43,85,Ornn,0.019384113,25,Elise,0.034180743,81,Nocturne,0.001942832,65,Lucian,0.040703463,11,Bard,0.019011544,4,0.85,0.67,0.58,,,5,29
44,85,Ornn,0.019384113,25,Elise,0.034180743,81,Nocturne,0.001942832,65,Lucian,0.040703463,11,Bard,0.019011544,4,0.85,0.67,0.58,TRUE,FALSE,5,29
45,29,Fiora,0.016196719,35,Gragas,0.013754588,24,Ekko,0.011269181,65,Lucian,0.040703463,111,Swain,0.008600116,3,,,,,,5,29
46,29,Fiora,0.016196719,35,Gragas,0.013754588,24,Ekko,0.011269181,65,Lucian,0.040703463,111,Swain,0.008600116,3,0.72,0.62,0.66,,,5,29
47,29,Fiora,0.016196719,35,Gragas,0.013754588,24,Ekko,0.011269181,65,Lucian,0.040703463,111,Swain,0.008600116,3,0.72,0.62,0.66,TRUE,FALSE,5,29
48,0,Aatrox,0.016620155,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,27,Ezreal,0.087241988,50,Karma,0.013930991,3,,,,,,5,29
49,0,Aatrox,0.016620155,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,27,Ezreal,0.087241988,50,Karma,0.013930991,3,0.62,0.32,0.5,,,5,29
50,0,Aatrox,0.016620155,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,27,Ezreal,0.087241988,50,Karma,0.013930991,3,0.62,0.32,0.5,FALSE,TRUE,5,29
51,40,Irelia,0.010590833,102,Shaco,0.020697434,21,Diana,0.021770914,137,Xayah,0.012588344,78,Nautilus,0.040703463,4,,,,,,5,29
52,40,Irelia,0.010590833,102,Shaco,0.020697434,21,Diana,0.021770914,137,Xayah,0.012588344,78,Nautilus,0.040703463,4,1,0.39,0.58,,,5,29
53,40,Irelia,0.010590833,102,Shaco,0.020697434,21,Diana,0.021770914,137,Xayah,0.012588344,78,Nautilus,0.040703463,4,1,0.39,0.58,TRUE,FALSE,5,29
54,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,,,,,,5,29
55,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,0.22,0.83,0.6,,,5,29
56,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,0.22,0.83,0.6,FALSE,TRUE,5,29
57,103,Shen,0.014403214,139,Xin Zhao,0.007050031,98,Ryze,0.005961474,107,Sivir,0.007952506,66,Lulu,0.029720048,4,,,,,,5,29
58,103,Shen,0.014403214,139,Xin Zhao,0.007050031,98,Ryze,0.005961474,107,Sivir,0.007952506,66,Lulu,0.029720048,4,0.48,0.69,0.5,,,5,29
59,103,Shen,0.014403214,139,Xin Zhao,0.007050031,98,Ryze,0.005961474,107,Sivir,0.007952506,66,Lulu,0.029720048,4,0.48,0.69,0.5,TRUE,TRUE,5,29
0,0,Aatrox,0.016620155,122,Tryndamere,0.001816369,9,Aurelion Sol,0.00224321,48,Kai'Sa,0.054491897,63,Leona,0.037140964,2,,,,,,5,30
1,0,Aatrox,0.016620155,122,Tryndamere,0.001816369,9,Aurelion Sol,0.00224321,48,Kai'Sa,0.054491897,63,Leona,0.037140964,2,0.56,0.64,0.78,,,5,30
2,0,Aatrox,0.016620155,122,Tryndamere,0.001816369,9,Aurelion Sol,0.00224321,48,Kai'Sa,0.054491897,63,Leona,0.037140964,2,0.56,0.64,0.78,TRUE,TRUE,5,30
3,74,Mordekaiser,0.0227255,35,Gragas,0.013754588,21,Diana,0.021770914,48,Kai'Sa,0.054491897,112,Sylas,0.00500429,2,,,,,,5,30
4,74,Mordekaiser,0.0227255,35,Gragas,0.013754588,21,Diana,0.021770914,48,Kai'Sa,0.054491897,112,Sylas,0.00500429,2,0.59,0.65,0.6,,,5,30
5,74,Mordekaiser,0.0227255,35,Gragas,0.013754588,21,Diana,0.021770914,48,Kai'Sa,0.054491897,112,Sylas,0.00500429,2,0.59,0.65,0.6,TRUE,TRUE,5,30
6,101,Sett,0.025955061,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,46,Jhin,0.03707166,12,Blitzcrank,0.033702773,4,,,,,,5,30
7,101,Sett,0.025955061,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,46,Jhin,0.03707166,12,Blitzcrank,0.033702773,4,0.8,0.82,0.86,,,5,30
8,101,Sett,0.025955061,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,46,Jhin,0.03707166,12,Blitzcrank,0.033702773,4,0.8,0.82,0.86,TRUE,TRUE,5,30
9,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,3,,,,,,5,30
10,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,3,0.63,0.99,0.76,,,5,30
11,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,3,0.63,0.99,0.76,FALSE,TRUE,5,30
12,118,Teemo,0.00741944,35,Gragas,0.013754588,98,Ryze,0.005961474,127,Varus,0.012357191,63,Leona,0.037140964,3,,,,,,5,30
13,118,Teemo,0.00741944,35,Gragas,0.013754588,98,Ryze,0.005961474,127,Varus,0.012357191,63,Leona,0.037140964,3,0.59,0.89,0.65,,,5,30
14,118,Teemo,0.00741944,35,Gragas,0.013754588,98,Ryze,0.005961474,127,Varus,0.012357191,63,Leona,0.037140964,3,0.59,0.89,0.65,TRUE,TRUE,5,30
15,140,Yasuo,0.004954702,55,Kayn,0.027134776,144,Zed,0.020949202,137,Xayah,0.012588344,76,Nami,0.037765663,3,,,,,,5,30
16,140,Yasuo,0.004954702,55,Kayn,0.027134776,144,Zed,0.020949202,137,Xayah,0.012588344,76,Nami,0.037765663,3,0.44,0.34,0.46,,,5,30
17,140,Yasuo,0.004954702,55,Kayn,0.027134776,144,Zed,0.020949202,137,Xayah,0.012588344,76,Nami,0.037765663,3,0.44,0.34,0.46,TRUE,TRUE,5,30
18,103,Shen,0.014403214,102,Shaco,0.020697434,144,Zed,0.020949202,47,Jinx,0.023751141,16,Camille,0.001129488,3,,,,,,5,30
19,103,Shen,0.014403214,102,Shaco,0.020697434,144,Zed,0.020949202,47,Jinx,0.023751141,16,Camille,0.001129488,2,0.69,0.76,0.62,,,5,30
20,103,Shen,0.014403214,102,Shaco,0.020697434,144,Zed,0.020949202,47,Jinx,0.023751141,16,Camille,0.001129488,2,0.69,0.76,0.62,TRUE,FALSE,5,30
21,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,,,,,,5,30
22,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,0.97,0.63,0.74,,,5,30
23,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,0.81,0.63,0.74,TRUE,TRUE,5,30
24,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,3,,,,,,5,30
25,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,4,0.81,0.68,0.67,,,5,30
26,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,4,0.81,0.68,0.67,TRUE,FALSE,5,30
27,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,4,,,,,,5,30
28,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,4,0.64,0.84,0.79,,,5,30
29,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,4,0.64,0.84,0.79,FALSE,TRUE,5,30
30,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,4,,,,,,5,30
31,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,4,0.73,0.81,0.75,,,5,30
32,70,Maokai,0.008329253,92,Rammus,0.009146101,89,Qiyana,0.008491598,128,Vayne,0.038461798,63,Leona,0.037140964,4,0.73,0.81,0.75,TRUE,TRUE,5,30
33,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,,,,,,5,30
34,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,0.78,0.87,0.85,,,5,30
35,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,4,0.78,0.87,0.85,TRUE,TRUE,5,30
36,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,4,,,,,,5,30
37,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,4,0.71,0.85,0.69,,,5,30
38,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,4,0.71,0.85,0.69,TRUE,TRUE,5,30
39,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,4,,,,,,5,30
40,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,4,0.59,0.8,0.87,,,5,30
41,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,4,0.59,0.8,0.87,FALSE,TRUE,5,30
42,103,Shen,0.014403214,25,Elise,0.034180743,144,Zed,0.020949202,27,Ezreal,0.087241988,119,Thresh,0.078762366,4,,,,,,5,30
43,103,Shen,0.014403214,25,Elise,0.034180743,144,Zed,0.020949202,27,Ezreal,0.087241988,119,Thresh,0.078762366,4,0.72,0.51,0.73,,,5,30
44,103,Shen,0.014403214,25,Elise,0.034180743,144,Zed,0.020949202,27,Ezreal,0.087241988,119,Thresh,0.078762366,4,0.72,0.51,0.73,FALSE,TRUE,5,30
45,40,Irelia,0.010590833,93,Rek'Sai,0.018763837,145,Ziggs,0.00431778,8,Ashe,0.020886212,142,Yuumi,0.047117178,4,,,,,,5,30
46,40,Irelia,0.010590833,93,Rek'Sai,0.018763837,145,Ziggs,0.00431778,8,Ashe,0.020886212,142,Yuumi,0.047117178,4,0.81,0.79,0.87,,,5,30
47,40,Irelia,0.010590833,93,Rek'Sai,0.018763837,145,Ziggs,0.00431778,8,Ashe,0.020886212,142,Yuumi,0.047117178,4,0.81,0.79,0.87,TRUE,TRUE,5,30
48,85,Ornn,0.019384113,25,Elise,0.034180743,81,Nocturne,0.001942832,65,Lucian,0.040703463,11,Bard,0.019011544,3,,,,,,5,30
49,85,Ornn,0.019384113,25,Elise,0.034180743,81,Nocturne,0.001942832,65,Lucian,0.040703463,11,Bard,0.019011544,3,0.84,0.74,0.79,,,5,30
50,85,Ornn,0.019384113,25,Elise,0.034180743,81,Nocturne,0.001942832,65,Lucian,0.040703463,11,Bard,0.019011544,3,0.84,0.65,0.67,TRUE,FALSE,5,30
51,101,Sett,0.025955061,95,Rengar,0.01535539,133,Vladimir,0.012878283,49,Kalista,0.009366044,146,Zilean,0.008817837,4,,,,,,5,30
52,101,Sett,0.025955061,95,Rengar,0.01535539,133,Vladimir,0.012878283,49,Kalista,0.009366044,146,Zilean,0.008817837,4,0.74,0.79,0.83,,,5,30
53,101,Sett,0.025955061,95,Rengar,0.01535539,133,Vladimir,0.012878283,49,Kalista,0.009366044,146,Zilean,0.008817837,4,0.74,0.79,0.83,TRUE,TRUE,5,30
54,34,Gnar,0.005656213,102,Shaco,0.020697434,38,Heimerdinger,0.001246638,27,Ezreal,0.087241988,100,Senna,0.068278741,3,,,,,,5,30
55,34,Gnar,0.005656213,102,Shaco,0.020697434,38,Heimerdinger,0.001246638,27,Ezreal,0.087241988,100,Senna,0.068278741,3,0.64,0.76,0.52,,,5,30
56,34,Gnar,0.005656213,102,Shaco,0.020697434,38,Heimerdinger,0.001246638,27,Ezreal,0.087241988,100,Senna,0.068278741,3,0.64,0.76,0.52,TRUE,FALSE,5,30
57,20,Darius,0.027266392,43,Jarvan IV,0.034591321,147,Zoe,0.012126756,128,Vayne,0.038461798,142,Yuumi,0.047117178,4,,,,,,5,30
58,20,Darius,0.027266392,43,Jarvan IV,0.034591321,147,Zoe,0.012126756,128,Vayne,0.038461798,142,Yuumi,0.047117178,4,0.62,0.89,0.82,,,5,30
59,20,Darius,0.027266392,43,Jarvan IV,0.034591321,147,Zoe,0.012126756,128,Vayne,0.038461798,142,Yuumi,0.047117178,4,0.62,0.89,0.82,FALSE,TRUE,5,30
0,29,Fiora,0.016196719,43,Jarvan IV,0.034591321,147,Zoe,0.012126756,15,Caitlyn,0.057982788,100,Senna,0.068278741,3,,,,,,5,31
1,29,Fiora,0.016196719,43,Jarvan IV,0.034591321,147,Zoe,0.012126756,15,Caitlyn,0.057982788,100,Senna,0.068278741,3,0.36,0.88,0.7,,,5,31
2,29,Fiora,0.016196719,43,Jarvan IV,0.034591321,147,Zoe,0.012126756,15,Caitlyn,0.057982788,100,Senna,0.068278741,3,0.45,0.88,0.7,TRUE,TRUE,5,31
3,20,Darius,0.027266392,71,Master Yi,0.02992052,17,Cassiopeia,0.009697575,27,Ezreal,0.087241988,119,Thresh,0.078762366,2,,,,,,5,31
4,20,Darius,0.027266392,71,Master Yi,0.02992052,17,Cassiopeia,0.009697575,27,Ezreal,0.087241988,119,Thresh,0.078762366,2,0.23,0.78,0.46,,,5,31
5,20,Darius,0.027266392,71,Master Yi,0.02992052,17,Cassiopeia,0.009697575,27,Ezreal,0.087241988,119,Thresh,0.078762366,2,0.23,0.78,0.46,FALSE,TRUE,5,31
6,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,2,,,,,,5,31
7,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,2,0.49,0.71,0.48,,,5,31
8,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,2,0.49,0.71,0.48,TRUE,TRUE,5,31
9,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,4,,,,,,5,31
